,code,product_name,product_type,brands,canonical_categories,canonical_countries,ingredients_n,known_ingredients_n,unknown_ingredients_n,completeness,scans_n,unique_scans_n,creator,completeness_ratio,compl_critical_ratio,is_duplicate_product_name,ingredients_match,unknown_ingredients_ratio,ingredients_quality_score,countries_count,categories_count,missing_country_flag,missing_category_flag,missing_both_taxonomy_flag,country_languages,category_languages,countries_mixl,categories_mixl,has_lang_conflict,taxonomy_score,product_quality_score
18461,3466762106225,Masque confort apaisant fleur de coton & reglisse,beauty,Nocibe,[],"[""en:france""]",25,10.0,17,,,,openfooder,1.0,1.0,0,0,0.68,0.31999999999999995,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.762
18464,3468080106543,Lingettes Sensitive Au Calendula Bio Bébé Avec Dévidoir,beauty,Corine De Farme,[],"[""en:france""]",13,8.0,5,,,,kiliweb,1.0,1.0,0,1,0.38461538461538464,0.6153846153846154,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8653846153846154
18466,3468080115934,Gel lavant douceur,beauty,"Corine de Farme, Disney, Disney Baby, Laboratoires Sarbec, Winnie l'Ourson, Winnie the Pooh","[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels""]","[""en:france""]",22,13.0,11,,,,loverock,1.0,1.0,0,0,0.5,0.5,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8250000000000001
18467,3468080141001,Shampooing doux Amande - Miel ,beauty,"Corine de Farme, Laboratoires Sarbec","[""en:hair"", ""en:shampoos"", ""fr:shampooings-aux-extraits-naturels""]","[""en:france""]",27,13.0,16,,,,tacite,1.0,1.0,0,0,0.5925925925925926,0.40740740740740744,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.7675925925925926
18472,3468080408159,Douche Soin Détox,beauty,Corine de Farme,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels""]","[""en:france""]",14,8.0,8,0.8,,,tacite,1.0,1.0,0,0,0.5714285714285714,0.4285714285714286,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8
18473,3470320200317,Shampooing olive & citron,beauty,"Callibelle, Dôme","[""en:hair"", ""en:shampoos""]","[""en:france""]",33,18.0,16,,,,sebleouf,1.0,1.0,0,0,0.48484848484848486,0.5151515151515151,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8303030303030303
18475,3470860003201,Vita hydro Shampooing riche au miel,beauty,Fauvert,"[""en:hair"", ""en:shampoos"", ""fr:shampooings-aux-extraits-naturels"", ""fr:shampoings-anti-dessechement"", ""fr:shampooings-au-miel""]","[""en:france""]",30,9.0,22,,,,openfoodfacts-contributors,1.0,1.0,0,0,0.7333333333333333,0.2666666666666667,1,5,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.7183333333333334
18477,3474393011085,L'essentiel,beauty,Miss Europe,"[""en:makeup"", ""en:eyes-makeup"", ""en:eyeshadows""]","[""en:france""]",22,7.0,14,,,,khorkaadren,1.0,1.0,0,0,0.6363636363636364,0.36363636363636365,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7772727272727272
18479,3474393019470,Palette féerique,beauty,Miss Europe,"[""en:makeup"", ""en:eyes-makeup"", ""en:eyeshadows""]","[""en:france""]",20,7.0,12,,,,tacite,1.0,1.0,0,0,0.6,0.4,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.79
18480,3474394100009,Vernis classique,beauty,Europ cosmetics,"[""en:makeup"", ""en:nail-makeup"", ""en:nail-polish""]","[""en:france""]",8,2.0,6,,,,khorkaadren,1.0,1.0,0,1,0.75,0.25,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7375
18482,3474630128903,L'Oréal Professionnel Solar Sublime,beauty,"L'Oréal, L'Oréal Professional products, L'Oréal Professionnel","[""en:hair"", ""en:shampoos""]","[""en:portugal""]",23,9.0,16,,,,isss111,1.0,1.0,0,0,0.6956521739130435,0.30434782608695654,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7565217391304347
18485,3474630283626,INOA Post Hair Colour Shampoo,beauty,L'Oréal Professionel,"[""en:hair"", ""en:shampoos""]","[""en:france""]",23,10.0,14,,,,teolemon,1.0,1.0,0,0,0.6086956521739131,0.3913043478260869,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7869565217391304
18487,3474630288072,Kérastase Homme Capital Force,beauty,Kérastase,"[""en:hair"", ""en:shampoos""]","[""en:portugal""]",20,11.0,12,,,,isss111,1.0,1.0,0,0,0.6,0.4,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.79
18489,3474630478244,Kérastase Bain Elixir Ultime,beauty,"L'Oréal, Kérastase","[""en:hair"", ""en:shampoos""]","[""en:portugal""]",25,13.0,17,0.683333333333333,,,aiscarvalho,1.0,1.0,0,0,0.68,0.31999999999999995,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.762
18490,3474630515499,Nude touch Pure Texture,beauty,"L'Oréal, L'Oréal Professional products, L'Oréal Professionnel, Techniart","[""en:hair""]","[""en:france""]",21,4.0,16,,,,jeanbono,1.0,1.0,0,0,0.7619047619047619,0.23809523809523814,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7333333333333334
18491,3474630515628,Nude Touch Natural Finish,beauty,"L'Oréal, L'Oreal Consumer products, L'Oréal Professional products, L'Oréal Paris, L'Oréal Professionnel","[""en:hair"", ""fr:coiffants""]","[""en:france""]",23,2.0,20,,,,jeanbono,1.0,1.0,0,0,0.8695652173913043,0.13043478260869568,1,2,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.6706521739130434
18494,3474630535053,L'ORÉAL Professionnel LISS UNLIMITED,beauty,"L'Oréal, L'Oréal Professional products, L'Oréal Professionnel","[""en:hair"", ""en:shampoos""]","[""en:portugal""]",27,8.0,21,,,,isss111,1.0,1.0,0,0,0.7777777777777778,0.2222222222222222,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7277777777777777
18496,3474630618435,Wild Stylers by Techni Art Beach Waves (force 2),beauty,"L'Oréal, L'Oréal Professional products, L'Oréal Professionnel","[""en:hair"", ""fr:coiffants""]","[""en:france""]",24,7.0,18,0.8,,,moon-rabbit,1.0,1.0,0,0,0.75,0.25,1,2,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.7125
18500,3474630643161,L'Oréal Professionnel Serioxyl GlucoBoost,beauty,"L'Oréal, L'Oréal Professional products, L'Oréal Professionnel","[""en:hair"", ""en:shampoos""]","[""en:portugal""]",21,15.0,11,,,,isss111,1.0,1.0,0,0,0.5238095238095238,0.47619047619047616,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8166666666666667
18501,3474630644786,Volumetry Shampoo,beauty,"L'Oréal, L'Oreal Consumer products, L'Oréal Professional products, L'Oréal Paris, L'Oréal Professionnel","[""en:hair"", ""en:shampoos""]","[""en:france""]",31,14.0,21,,,,jeanbono,1.0,1.0,0,0,0.6774193548387096,0.32258064516129037,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7629032258064516
18502,3474630648456,Dual Stylers Liss & Pump-Up,beauty,"L'Oréal, L'Oreal Consumer products, L'Oréal Professional products, L'Oréal Paris, L'Oréal Professionnel","[""en:hair""]","[""en:france""]",41,7.0,31,,,,jeanbono,1.0,1.0,0,0,0.7560975609756098,0.24390243902439024,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7353658536585366
18503,3474630699533,Wonder Worker,beauty,"L'Oréal, L'Oreal Luxe, Shu Uemura",[],"[""en:france""]",27,3.0,24,,,,kiliweb,1.0,1.0,0,1,0.8888888888888888,0.11111111111111116,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6888888888888889
18504,3474630714601,Vitamino color A·OX,beauty,"L'Oréal, L'Oréal Professional products, L'Oréal Professionnel","[""en:hair"", ""en:shampoos"", ""en:shampoos-for-colored-hair""]","[""en:france""]",26,9.0,18,,,,asmoth,1.0,1.0,0,0,0.6923076923076923,0.3076923076923077,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7576923076923078
18508,3474636265558,Moisture Me Rich Total Results Shampoo,beauty,Matrix,"[""en:hair"", ""en:shampoos""]","[""en:france""]",24,5.0,18,,,,openfoodfacts-contributors,1.0,1.0,0,0,0.75,0.25,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7375
18509,3474636382675,Nutritive,beauty,Kérasta,[],"[""en:france""]",25,9.0,18,,,,openfoodfacts-contributors,1.0,1.0,0,0,0.72,0.28,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.748
18511,3474636382842,Nutrifier Glycerol + Coco Oil,beauty,"L'Oréal, L'Oréal Professional products, L'Oréal Professionnel","[""en:hair"", ""en:shampoos"", ""en:shampoo-for-dry-hair""]","[""en:france""]",28,11.0,18,,,,segundo,1.0,1.0,0,0,0.6428571428571429,0.3571428571428571,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.775
18515,3475621150521,Anti moustique cologne,beauty,Nature,[],"[""en:france""]",1,0.0,1,,,,kiliweb,1.0,1.0,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
18516,3476132177199,Graisse à traire scintillante,beauty,Tahi'Sun,"[""en:body"", ""en:body-creams"", ""fr:baumes-et-beurres-pour-le-corps""]","[""en:france""]",20,3.0,17,,,,openfoodfacts-contributors,1.0,1.0,0,1,0.85,0.15000000000000002,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.6775
18517,3478820035866,Pierre alun,beauty,Floressance cosmétique,"[""en:hygiene"", ""en:deodorants"", ""fr:deodorant-a-la-pierre-d-alun"", ""fr:deodorants-sticks""]","[""en:france""]",1,1.0,0,,,,brice74,1.0,1.0,0,1,0.0,1.0,1,4,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.975
18518,3478820044035,Savon Recette D'Alep - Grand Format,beauty,Lea Nature,[],"[""en:france""]",7,4.0,6,,,,kiliweb,1.0,1.0,0,0,0.8571428571428571,0.1428571428571429,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7000000000000001
18519,3478820303453,Précieux argan Soin sublimateur,beauty,"Léa Nature, So' Bio étic","[""en:body"", ""en:face"", ""en:body-oils""]","[""en:france""]",24,3.0,21,,,,sebleouf,1.0,1.0,0,1,0.875,0.125,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.69375
18520,3478821111033,Huile de ricin,beauty,"Floressance, Léa Nature","[""en:hair"", ""en:hair-care"", ""fr:Huile"", ""fr:Huile de ricin"", ""fr:Soins ongles""]","[""en:france""]",14,9.0,5,0.7875,,,sebleouf,1.0,1.0,1,1,0.35714285714285715,0.6428571428571428,1,5,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.85
18522,3478821111118,Huile 100% naturelle Avocat,beauty,"Floressance, Léa Nature","[""en:body"", ""en:body-oils"", ""fr:Peaux s\u00e8ches""]","[""en:france""]",18,9.0,11,,,,loverock,1.0,1.0,0,0,0.6111111111111112,0.38888888888888884,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.7611111111111111
18526,3489940035278,Lait Corporel Au Lait D'anesse + Huiles Essentielles - 500 ML - Cosmo Naturel,beauty,Cosmonaturel,[],"[""en:france""]",21,6.0,15,,,,kiliweb,1.0,1.0,0,1,0.7142857142857143,0.2857142857142857,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.75
18528,3489940049237,Shampooing Cheveux secs Karité - Jojoba - Aloe,beauty,"Cosmo Naturel, Gravier","[""en:hair"", ""en:shampoos"", ""en:shampoo-for-dry-hair""]","[""en:france""]",27,14.0,16,,,,sebleouf,1.0,1.0,0,0,0.5925925925925926,0.40740740740740744,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7925925925925926
18533,3489940067040,Savon de beauté  Verveine exotique Lait d'ânesse bio,beauty,Gravier,"[""en:hygiene"", ""en:soaps"", ""en:dermatological-soaps""]","[""en:france""]",14,5.0,11,,,,typsie,1.0,1.0,0,0,0.7857142857142857,0.2142857142857143,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.725
18534,3489940067064,Savon bio de beauté  Lavande et lait d'ânesse bio,beauty,Gravier,"[""en:hygiene"", ""en:soaps""]","[""en:france""]",16,5.0,13,,,,typsie,1.0,1.0,0,0,0.8125,0.1875,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7156250000000001
18535,3489940067071,Savon de beauté Patchouli Ylang-ylang Lait d'ânesse bio,beauty,Gravier,"[""en:hygiene"", ""en:soaps"", ""en:dermatological-soaps""]","[""en:france""]",17,5.0,14,,,,typsie,1.0,1.0,0,0,0.8235294117647058,0.17647058823529416,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.711764705882353
18536,3489940067088,Savon de beauté sans parfum au beurre de karité bio lait d'ânesse bio,beauty,Gravier,"[""en:hygiene"", ""en:soaps"", ""en:dermatological-soaps""]","[""en:france""]",16,9.0,12,,,,openfoodfacts-contributors,1.0,1.0,0,0,0.75,0.25,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7375
18538,3489940068078,BEBE BIO Liniment oléo calcaire,beauty,Gravier Bébé Bio,[],"[""en:france""]",6,4.0,3,,,,indiana,1.0,1.0,1,0,0.5,0.5,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8250000000000001
18539,3489940068085,BEBE BIO Liniment oléo calcaire,beauty,GRAVIER BEBE BIO,[],"[""en:france""]",6,4.0,3,,,,indiana,1.0,1.0,1,0,0.5,0.5,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8250000000000001
18540,3489940070590,Shampooing Douche Fruits D'été Bio - 1L - Ce'Bio,beauty,Force bio,[],"[""en:france""]",12,0.0,12,,,,kiliweb,1.0,1.0,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
18542,3492270005118,Spray Nasal - Flacon 15 ML - Laboratoire Phytoceutic,beauty,Phytoceutic,[],"[""en:france""]",16,0.0,15,,,,kiliweb,1.0,1.0,0,0,0.9375,0.0625,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.671875
18544,3504105017200,Mustela Stelatria Crème réparatrice assainissante,beauty,Mustela,[],"[""en:france""]",25,12.0,16,,,,rdg,1.0,1.0,0,0,0.64,0.36,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.776
18545,3504105017248,Mustela Stelatria Gel lavant protecteur,beauty,Mustela,[],"[""en:france""]",19,9.0,12,,,,rdg,1.0,1.0,0,0,0.631578947368421,0.368421052631579,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7789473684210527
18546,3504105017286,Mustela Baume Réconfortant ,beauty,Mustela,[],"[""en:france""]",49,19.0,32,,,,rdg,1.0,1.0,0,0,0.6530612244897959,0.34693877551020413,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7714285714285715
18548,3504105024390,Lait solaire très haute protection SPF50+,beauty,Mustela,"[""fr:B\u00e9b\u00e9"", ""fr:Enfant""]","[""en:france""]",32,12.0,19,,,,openfoodfacts-contributors,1.0,1.0,1,0,0.59375,0.40625,1,2,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.7671875
18549,3504105024567,Savon surgras au Cold Cream nutri-protecteur,beauty,Mustela,"[""en:hygiene"", ""en:soaps"", ""fr:Savons surgras""]","[""en:france""]",30,13.0,18,,,,tacite,1.0,1.0,0,0,0.6,0.4,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.765
18550,3504105025854,Crème change,beauty,Mustela,"[""fr:Soin b\u00e9b\u00e9""]","[""en:france""]",32,15.0,19,,,,openfoodfacts-contributors,1.0,1.0,1,0,0.59375,0.40625,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.7671875
18551,3504105026202,Lait solaire très haute protection spécial visage SPF50+,beauty,Mustela,"[""fr:B\u00e9b\u00e9"", ""fr:Enfant""]","[""en:france""]",32,12.0,19,,,,indiana,1.0,1.0,0,0,0.59375,0.40625,1,2,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.7671875
18552,3504105026523,Mustela Hydra-stick au Cold Cream,beauty,Mustela,[],"[""en:france""]",36,15.0,23,,,,rdg,1.0,1.0,0,0,0.6388888888888888,0.36111111111111116,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7763888888888889
18554,3504105027148,Musti Eau de soin parfumée ,beauty,Mustela,"[""fr:Produit pour b\u00e9b\u00e9""]","[""en:france""]",14,4.0,10,,,,rdg,1.0,1.0,0,1,0.7142857142857143,0.2857142857142857,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.725
18556,3504105027315,Gel fermeté corps,beauty,Mustela,"[""en:body"", ""en:body-milks""]","[""en:france""]",34,16.0,21,,,,jean-yves,1.0,1.0,0,0,0.6176470588235294,0.38235294117647056,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7838235294117647
18557,3504105027483,Mustela Sérum Correction Vergetures,beauty,Mustela,[],"[""en:france""]",41,15.0,30,,,,rdg,1.0,1.0,0,0,0.7317073170731707,0.2682926829268293,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7439024390243902
18558,3504105027988,Mustela Liniment Dermo-Protecteur,beauty,Mustela,[],"[""en:france""]",11,4.0,7,,,,indiana,1.0,1.0,0,1,0.6363636363636364,0.36363636363636365,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7772727272727272
18559,3504105028282,Mustela Hydra Bébé Crème Visage,beauty,Mustela,[],"[""en:france""]",32,14.0,19,,,,rdg,1.0,1.0,0,0,0.59375,0.40625,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7921875
18560,3504105028312,Stick nourrissant au cold cream,beauty,Mustela,"[""en:face"", ""en:lip-balms"", ""en:lip-cosmetics"", ""fr:Soin pour b\u00e9b\u00e9s""]","[""en:france""]",34,13.0,22,,,,alixngu,1.0,1.0,0,0,0.6470588235294118,0.3529411764705882,1,4,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.7485294117647059
18561,3504105028350,Mustela Bain Mousse Éveil,beauty,Mustela,[],"[""en:france""]",23,12.0,11,,,,rdg,1.0,1.0,0,1,0.4782608695652174,0.5217391304347826,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8326086956521739
18562,3504105028404,Mustela Huile pour le bain,beauty,Mustela,[],"[""en:france""]",26,12.0,12,,,,rdg,1.0,1.0,0,0,0.46153846153846156,0.5384615384615384,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8384615384615385
18563,3504105028411,Mustela Huile de Massage,beauty,Mustela,[],"[""en:france""]",10,6.0,6,,,,openfoodfacts-contributors,1.0,1.0,0,0,0.6,0.4,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.79
18564,3504105028435,Mustela Shampooing doux ,beauty,Mustela,[],"[""en:france""]",22,9.0,14,,,,rdg,1.0,1.0,0,0,0.6363636363636364,0.36363636363636365,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7772727272727272
18565,3504105028527,Hydra Bébé Lait Corps,beauty,Mustela,"[""en:body"", ""en:body-milks""]","[""en:france""]",27,11.0,17,,,,alixngu,1.0,1.0,0,0,0.6296296296296297,0.37037037037037035,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7796296296296297
18566,3504105028596,Mustela Shampooing Mousse Nourrisson,beauty,Mustela,[],"[""en:france""]",18,8.0,10,,,,rdg,1.0,1.0,0,1,0.5555555555555556,0.4444444444444444,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8055555555555556
18567,3504105028671,Crème nourrissante au cold cream,beauty,Mustela,"[""fr:Soin b\u00e9b\u00e9""]","[""en:france""]",34,17.0,18,,,,jean-yves,1.0,1.0,0,0,0.5294117647058824,0.47058823529411764,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.7897058823529411
18568,3504105028718,Mustela Soin croûtes de lait ,beauty,Mustela,[],"[""en:france""]",20,6.0,12,,,,jean-yves,1.0,1.0,0,0,0.6,0.4,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.79
18569,3504105028947,Stelatopia,beauty,Mustela,"[""fr:Soin b\u00e9b\u00e9""]","[""en:france""]",33,15.0,19,,,,jean-yves,1.0,1.0,1,0,0.5757575757575758,0.4242424242424242,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.7734848484848484
18570,3504105029029,Mustela Stelatopia Creme Lavante,beauty,Mustela,[],"[""en:france""]",26,20.0,11,,,,openfoodfacts-contributors,1.0,1.0,0,0,0.4230769230769231,0.5769230769230769,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8519230769230769
18571,3504105029036,Mustela Stelatopia Huile de Bain,beauty,Mustela,[],"[""en:france""]",25,9.0,14,,,,rdg,1.0,1.0,0,0,0.56,0.43999999999999995,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8039999999999999
18572,3504105029289,Mustela Prévention Vergetures ,beauty,Mustela,[],"[""en:france""]",37,13.0,27,,,,rdg,1.0,1.0,0,0,0.7297297297297297,0.2702702702702703,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7445945945945946
18573,3504105029807,Mustela Lingettes Nettoyantes Apaisantes ,beauty,Mustela,[],"[""en:france""]",20,13.0,8,,,,rdg,1.0,1.0,0,0,0.4,0.6,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.86
18574,3504105029883,Mustela Stelatopia Lingettes Nettoyantes Relipidantes,beauty,Mustela,[],"[""en:france""]",19,11.0,9,,,,rdg,1.0,1.0,0,0,0.47368421052631576,0.5263157894736843,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8342105263157895
18575,3504105029920,Mustela Eau Nettoyante Apaisante sans rinçage,beauty,Mustela,[],"[""en:france""]",18,12.0,7,,,,rdg,1.0,1.0,0,0,0.3888888888888889,0.6111111111111112,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8638888888888889
18576,3504105029937,Mustela Gel Lavant Apaisant Corps & Cheveux ,beauty,Mustela,[],"[""en:france""]",20,11.0,9,,,,rdg,1.0,1.0,0,1,0.45,0.55,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8425
18577,3504105029951,Mustela Lait Hydratant Apaisant ,beauty,Mustela,[],"[""en:france""]",20,10.0,10,,,,rdg,1.0,1.0,0,1,0.5,0.5,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8250000000000001
18578,3504105029982,Crème hydratante apaisante visage,beauty,Mustela,"[""en:body"", ""en:body-creams"", ""fr:cremes-hydratantes"", ""fr:B\u00e9b\u00e9""]","[""en:france""]",28,13.0,16,,,,jean-yves,1.0,1.0,0,0,0.5714285714285714,0.4285714285714286,1,4,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.775
18579,3504105030544,Mustela Stelatopia Shampooing Mousse,beauty,Mustela,[],"[""en:france""]",14,9.0,6,,,,rdg,1.0,1.0,0,0,0.42857142857142855,0.5714285714285714,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.85
18580,3504105569426,Mustela Gel Hygiène Intime,beauty,Mustela,[],"[""en:france""]",27,18.0,12,,,,rdg,1.0,1.0,0,0,0.4444444444444444,0.5555555555555556,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8444444444444444
18581,3504108012936,Hydra Bébé Crème visage,beauty,"Expanscience, Mustela, Mustela bébé","[""en:face"", ""en:facial-creams""]","[""en:france""]",35,12.0,25,,,,tacite,1.0,1.0,0,0,0.7142857142857143,0.2857142857142857,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.75
18582,3504108012950,Cold cream bébé,beauty,"Expanscience, Mustela","[""en:face"", ""en:facial-creams""]","[""en:france""]",32,14.0,21,,,,jeanbono,1.0,1.0,0,0,0.65625,0.34375,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7703125000000001
18584,3506770004134,Crème visage Protection 100% Minérale SPF 50+,beauty,Lovéa Nature,[],"[""en:france""]",46,15.0,32,,,,indiana,1.0,1.0,0,0,0.6956521739130435,0.30434782608695654,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7565217391304347
18585,3506770302001,Spray protecteur hydratant SPF 30 haute protection,beauty,"Lovea, Lovea Kids","[""en:suncare"", ""en:in-sun-protections""]","[""en:france""]",19,8.0,10,,,,tacite,1.0,1.0,0,0,0.5263157894736842,0.4736842105263158,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8157894736842105
18586,3506770303015,Lait protecteur hydratant au Monoï de Tahiti SPF 30,beauty,Lovea,"[""en:body"", ""en:suncare"", ""en:body-milks"", ""en:in-sun-protections""]","[""en:france""]",40,7.0,27,,,,kipaul666,1.0,1.0,0,0,0.675,0.32499999999999996,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.76375
18587,3506770501008,Crème visage protectrice SPF 50 anti-rides au Monoï de Tahiti,beauty,"Laboratoires Biocos, Lovea","[""en:face"", ""en:facial-creams"", ""en:suncare"", ""en:anti-aging-face-care-products"", ""en:anti-wrinkles-creams"", ""en:in-sun-protections"", ""en:sunscreen""]","[""en:france""]",31,14.0,20,,,,miel2thym,1.0,1.0,0,0,0.6451612903225806,0.3548387096774194,1,7,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7741935483870968
18588,3506770506003,Spray Kids Hydratant SPF50,beauty,Lovéa,[],"[""en:france""]",32,11.0,21,,,,indiana,1.0,1.0,0,1,0.65625,0.34375,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7703125000000001
18591,3508240000271,Magnificence nuit gel-en-baume lissant détoxifiant rides - fermeté - éclat,beauty,"Alès groupe, Laboratoires Liérac, Liérac, Liérac Paris, Magnificence","[""en:face"", ""en:facial-creams"", ""en:anti-aging-face-care-products"", ""en:anti-wrinkles-creams"", ""en:night-creams""]","[""en:france""]",51,15.0,33,,,,loverock,1.0,1.0,0,0,0.6470588235294118,0.3529411764705882,1,5,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7735294117647059
18592,3508240202323,Lierac Hydragenist Gel-creme Peaux Normales-mixtes Pot,beauty,Lierac,[],"[""en:france""]",63,36.0,35,,,,kiliweb,1.0,1.0,0,0,0.5555555555555556,0.4444444444444444,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8055555555555556
18599,3511720000005,Savon lait,beauty,DMP,"[""en:hygiene"", ""en:soaps""]","[""en:france""]",32,13.0,20,,,,tacite,1.0,1.0,0,0,0.625,0.375,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.78125
18600,3511720100088,Savon d'Alep à l'huile d'olive et de laurier parfum citron,beauty,Chemins d'Orient,"[""en:hygiene"", ""en:soaps""]","[""en:france""]",5,2.0,3,,,,stephane,1.0,1.0,0,1,0.6,0.4,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.79
18601,3511720107100,Savon Framboise,beauty,DMP,"[""en:hygiene"", ""en:soaps""]","[""en:france""]",39,18.0,22,,,,tacite,1.0,1.0,0,0,0.5641025641025641,0.4358974358974359,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8025641025641026
